AS47610, 2
AS8821, 2
AS2116, 1
AS47790, 1
AS53594, 1
AS41281, 2
AS23910, 1
AS32233, 1
AS9031, 3
AS57154, 1
AS20860, 1
AS56048, 2
AS41536, 1
AS2586, 2
AS9500, 1
AS137185, 1
AS197304, 1
AS36874, 2
AS26288, 1
AS3175, 1
AS3329, 2
AS45637, 1
AS42155, 2
AS29632, 4
AS28878, 1
AS41750, 1
AS31042, 2
AS18809, 1
AS23140, 1
AS134139, 1
AS27823, 2
AS61282, 4
AS43513, 1
AS32335, 1
AS16202, 2
AS207187, 1
AS803, 1
AS197288, 1
AS61135, 1
AS20910, 1
AS50297, 4
AS39647, 1
AS56420, 1
AS200081, 2
AS15589, 1
AS62240, 3
AS21479, 2
AS60294, 2
AS24641, 3
AS212238, 4
AS12946, 1
AS51447, 1
AS396362, 1
AS9506, 1
AS5470, 2
AS44395, 1
AS37342, 1
AS32133, 2
AS29141, 1
AS213250, 2
AS29028, 1
AS35592, 3
AS20243, 1
AS54303, 1
AS29518, 2
AS35540, 2
AS12282, 1
AS197895, 2
AS42765, 1
AS8057, 1
AS198647, 1
AS45629, 6
AS42682, 2
AS1680, 2
AS39540, 1
AS51004, 1
AS40285, 2
AS24482, 1
AS30764, 1
AS55293, 1
AS5602, 1
AS206264, 1
AS13331, 4
AS21928, 1
AS57963, 1
AS34867, 1
AS41682, 1
AS50300, 1
AS3737, 2
AS46606, 2
AS203003, 1
AS30962, 1
AS15802, 1
AS39238, 1
AS27699, 6
AS16814, 1
AS34240, 2
AS20326, 1
AS24353, 1
AS13977, 1
AS5391, 1
AS37349, 1
AS137, 1
AS5603, 3
AS45538, 2
AS56282, 1
AS33885, 1
AS43260, 2
AS30043, 1
AS5466, 1
AS11492, 1
AS21980, 1
AS15774, 1
AS12337, 1
AS31078, 1
AS394256, 1
AS24560, 3
AS36666, 2
AS29713, 1
AS16730, 1
AS395510, 1
AS25795, 2
AS52176, 1
AS14315, 1
AS27323, 1
AS12768, 1
AS59921, 1
AS42841, 3
AS42864, 1
AS35706, 1
AS42560, 1
AS201046, 1
AS263569, 1
AS56475, 1
AS19009, 1
AS33883, 1
AS60905, 1
AS133199, 1
AS20329, 1
AS15683, 1
AS25310, 2
AS25264, 1
AS51645, 1
AS42116, 1
AS42775, 1
AS36114, 1
AS204957, 1
AS8167, 1
AS47680, 1
AS43317, 2
AS36149, 1
AS46261, 2
AS396006, 1
AS34702, 1
AS62183, 1
AS35244, 2
AS12709, 1
AS4694, 1
AS13285, 1
AS200134, 1
AS18229, 1
AS11170, 1
AS395354, 2
AS34665, 2
AS204490, 1
AS46562, 3
AS44925, 2
AS13739, 1
AS48161, 1
AS50712, 1
AS54614, 1
AS45041, 1
AS8331, 1
AS139805, 1
AS15525, 1
AS13489, 1
AS49877, 1
AS44724, 2
AS39845, 1
AS1403, 1
AS50837, 1
AS208612, 1
AS15987, 1
AS35141, 1
AS17858, 1
AS16904, 2
AS40861, 1
AS6876, 1
AS36103, 1
AS200052, 1
AS25255, 1
AS51177, 1
AS25504, 1
AS34594, 1
AS16495, 1
AS43289, 2
AS37199, 1
AS25406, 1
AS197695, 1
AS136200, 1
AS42767, 1
AS7979, 5
AS40281, 1
AS30466, 1
AS135206, 1
AS262476, 1
AS211559, 1
AS9286, 1
AS136907, 2
AS136547, 1
AS133380, 1
AS34224, 1
AS39927, 1
AS55106, 1
AS59253, 1
AS135352, 2
AS11404, 2
AS40470, 2
AS14754, 1
AS35728, 2
AS7794, 1
AS44056, 1
AS23089, 1
AS30784, 1
AS31477, 1
AS49467, 2
AS5408, 1
AS46719, 1
AS55140, 1
AS39586, 1
AS58073, 1
AS5538, 1
AS202422, 1
AS204601, 4
AS35158, 1
AS8615, 1
AS201746, 1
AS48881, 1
AS138369, 1
AS50829, 1
AS20665, 1
AS51191, 1
AS18618, 1
AS203557, 1
AS27947, 1
AS22927, 2
AS397142, 1
AS135556, 1
AS44592, 1
AS135932, 1
AS394147, 1
AS6798, 1
AS200590, 1
AS27221, 1
AS41676, 1
AS6849, 1
AS28725, 1
AS43888, 1
AS37002, 1
AS9121, 1
AS12177, 1
AS11830, 1
AS15895, 1
AS35819, 1
AS22581, 1
AS26277, 2
AS62136, 1
AS6681, 1
AS9430, 1
AS63018, 1
AS12912, 1
AS57497, 1
AS3170, 1
AS16686, 2
AS14576, 1
AS202759, 1
AS12301, 1
AS17547, 1
AS41525, 1
AS20021, 1
AS394778, 1
AS21554, 1
AS9123, 1
AS8324, 1
AS44486, 1
AS56668, 1
AS9891, 1
AS50673, 1
AS61776, 1
AS57672, 2
AS29405, 1
AS29278, 2
AS16803, 1
AS13110, 2
AS213195, 1
AS57184, 1
AS2852, 1
AS394660, 1
AS10838, 1
AS264642, 1
AS31845, 1
AS33991, 1
AS60071, 1
AS60078, 1
AS37722, 1
AS133774, 1
AS55811, 1
AS1426, 1
AS21017, 1
AS25668, 1
AS138066, 1
AS8400, 1
AS39762, 1
AS49120, 1
AS40805, 2
AS39392, 1
AS49974, 1
AS53340, 1
AS10010, 1
AS136000, 1
AS394146, 1
AS25534, 1
